id,description,price,address,URL,image,lat,lng,agency,bus_stop_code,dist,bus
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2411,91,4730
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2411,91,4731
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2411,91,4734
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2411,91,4710N
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2411,91,4734N
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2411,91,4742
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2411,91,9788K
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2411,91,9787AK1
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0332,107,1007A
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0332,107,1007A82
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0332,107,1007A92
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0316,119,1006
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0316,119,1006T42
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0316,119,1006T
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0316,119,1008
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0313,126,1006T41
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0313,126,1006T
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0313,126,1007B91
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0313,126,1007B71
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0313,126,1007B
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0313,126,1008
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0313,126,1006
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0331,130,1007B71
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0331,130,1007B
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0331,130,1007B91
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,9633N
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,7635B
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,1072
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,4652A
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,1064
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,4650
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,4652
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,4611
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,4623Z
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,4612
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,4615
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,4613
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,9633
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,7632
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,4516
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,7635
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,1064N
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,1072N
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,4650A
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,4650K
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,1066A
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,4620
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,4623
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,4612K
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,9633A
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,7635K
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,1062
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,1067V
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,1067
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,1066
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,1065N
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,1067N
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2409,131,1065A
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2180,138,1050
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2180,138,1058
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2180,138,2505
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2180,138,1058B
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2180,138,1059
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2179,139,1050
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2179,139,1059
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2179,139,2505
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0315,154,1006
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0315,154,1008
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0315,154,1006T
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0315,154,1006T41
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0314,155,1007A82
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0314,155,1006T42
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0314,155,1006T
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0314,155,1007A92
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0314,155,1007A
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0314,155,1007A42
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0314,155,1008
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,0314,155,1006
332078,"kerrostalo, 27 m2 | 1h, kk, wc",1262,"Helsinki, Hameentie 37",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/332078,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/141/753/057/168/141753057168536_600x450.jpg,60.1889291,24.9641753,Majoituspalvelu Forenom Oy,2159,216,1058
