id,description,price,address,URL,lat,lng
187740,"kerrostalo, 39, 5 m2 | 2h + kk + kph + vh",870.0,"Helsinki, Munkkivuori, Porintie 2 H",http://www.vuokraovi.com//vuokra-asunto/helsinki/munkkivuori/kerrostalo/kaksio/187740,0,0
187737,"kerrostalo, 30 m2 | 1h + kk + kph",655.0,"Helsinki, Mellunmaki, Saanatunturintie 3 G",http://www.vuokraovi.com//vuokra-asunto/helsinki/mellunmaki/kerrostalo/yksio/187737,0,0
187738,"kerrostalo, 52, 5 m2 | 2h + kk + kph + vh + lasitettu",820.0,"Helsinki, Munkkivuori, Ulvilantie 7 B",http://www.vuokraovi.com//vuokra-asunto/helsinki/munkkivuori/kerrostalo/kaksio/187738,0,0
187736,"kerrostalo, 30, 9 m2 | 1h + kk",720.0,"Helsinki, Kallio, Hameentie 28",http://www.vuokraovi.com//vuokra-asunto/helsinki/kallio/kerrostalo/yksio/187736,0,0
187704,"kerrostalo, 95 m2 | 4H+K+S",1586.0,"Helsinki, Kannelmaki, Pasuunatie 2b",http://www.vuokraovi.com//vuokra-asunto/helsinki/kannelmaki/kerrostalo/4h/187704,0,0
187705,"kerrostalo, 66, 5 m2 | 2H+TPK+S",1231.0,"Helsinki, Kannelmaki, Pasuunatie 2b",http://www.vuokraovi.com//vuokra-asunto/helsinki/kannelmaki/kerrostalo/kaksio/187705,0,0
187704,"kerrostalo, 95 m2 | 4H+K+S",1586.0,"Helsinki, Kannelmaki, Pasuunatie 2b",http://www.vuokraovi.com//vuokra-asunto/helsinki/kannelmaki/kerrostalo/4h/187704,0,0
187705,"kerrostalo, 66, 5 m2 | 2H+TPK+S",1231.0,"Helsinki, Kannelmaki, Pasuunatie 2b",http://www.vuokraovi.com//vuokra-asunto/helsinki/kannelmaki/kerrostalo/kaksio/187705,0,0
187691,"kerrostalo, 55 m2 | 2h+k",965.0,"Helsinki, Mellunmaki, Korvatunturinpolku 5",http://www.vuokraovi.com//vuokra-asunto/helsinki/mellunmaki/kerrostalo/kaksio/187691,0,0
187694,"kerrostalo, 55, 5 m2 | 2h+k",950.0,"Helsinki, Kannelmaki, Kaustisenpolku 1",http://www.vuokraovi.com//vuokra-asunto/helsinki/kannelmaki/kerrostalo/kaksio/187694,0,0
187695,"kerrostalo, 44, 5 m2 | 2h+kk+s",795.0,"Espoo, Kilo, Kilonkallionkuja 5",http://www.vuokraovi.com//vuokra-asunto/espoo/kilo/kerrostalo/kaksio/187695,0,0
187692,"kerrostalo, 74 m2 | 3h+k",1300.0,"Helsinki, Lansi-Pasila, Maistraatinkatu 7",http://www.vuokraovi.com//vuokra-asunto/helsinki/lansi-pasila/kerrostalo/kolmio/187692,0,0
187651,"kerrostalo, 52 m2 | 2h+k+s",960.0,"Espoo, Ymmersta, Ullantorppa 10 B",http://www.vuokraovi.com//vuokra-asunto/espoo/ymmersta/kerrostalo/kaksio/187651,0,0
187642,"kerrostalo, 69 m2 | 2h, halli, keittio, kph, erill",1150.0,"Helsinki, Taka-Toolo, Mannerheimintie 64 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/taka-toolo/kerrostalo/kaksio/187642,0,0
187641,"kerrostalo, 52 m2 | 2 h, kk, s, parveke",836.0,"Espoo, Eestinlaakso, Eestintaival 3 D",http://www.vuokraovi.com//vuokra-asunto/espoo/eestinlaakso/kerrostalo/kaksio/187641,0,0
187626,"kerrostalo, 75, 5 m2 | FURNISHED 3r, kitchen, 2 glassed-in balconies",1600.0,"Helsinki, Ullanlinna, Tehtaankatu 10 B",http://www.vuokraovi.com//vuokra-asunto/helsinki/ullanlinna/kerrostalo/kolmio/187626,0,0
187603,"kerrostalo, 75, 5 m2 | 3h+k+las.parveke",1318.25,"Helsinki, Pikku Huopalahti, Tilkankuja 6 B 12",http://www.vuokraovi.com//vuokra-asunto/helsinki/pikku+huopalahti/kerrostalo/kolmio/187603,0,0
187597,"kerrostalo, 32 m2 | Unfurnished/ FURNISHED 1 room, kitchen",950.0,"Helsinki, Kaartinkaupunki, Kasarmikatu 28 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/kaartinkaupunki/kerrostalo/yksio/187597,0,0
187595,"kerrostalo, 57 m2 | 2h, k, kph, p",835.0,"Helsinki, Roihuvuori, Keijukaistenpolku 5 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/roihuvuori/kerrostalo/kaksio/187595,0,0
